Code,Drug Name,Pack Size,Strength Measure,Name,Reimbursement Price,Non Proprietary Name,Ref Price,Dental,Reference Priced,INN
43713,Trinomia Hard Caps. 100 mg./20 mg./2.5 mg. 28 (A),28,100/20/2.5MG,TRINOMIA,9.04,,0.0,N,N,"ATORVASTATIN, ACETYLSALICYLIC ACID AND RAMIPRIL"
88640,Benepali Soln. for Inj. in Pre-filled Syr. 50 mg. 4 (A),4,50MG,BENEPALI SOLN. FOR INJ. IN PREFILLED,0.0,,0.0,N,N,ETANERCEPT
73211,Durogesic DTrans (P.C.O. Mfg.) Transdermal Patches 75 mcg./hour 5 (A),5,75MCG/HOUR,DUROGESIC DTRANS (P.C.O. MFG.) TRANSDERMAL ,39.25,,0.0,N,N,FENTANYL
36983,Pregabalin (Clonmel) Hard Caps. 25 mg. 56 (A),56,25MG,PREGABALIN (CLONMEL),4.23,,4.2336,N,Y,PREGABALIN
36984,Pregabalin (Clonmel) Hard Caps. 25 mg. 84 (A),84,25MG,PREGABALIN (CLONMEL),6.35,,6.3504,N,Y,PREGABALIN
36985,Pregabalin (Clonmel) Hard Caps. 50 mg. 84 (A),84,50MG,PREGABALIN (CLONMEL),12.7,,12.7008,N,Y,PREGABALIN
36986,Pregabalin (Clonmel) Hard Caps. 75 mg. 56 (A),56,75MG,PREGABALIN (CLONMEL),8.47,,8.4672,N,Y,PREGABALIN
36987,Pregabalin (Clonmel) Hard Caps. 100 mg. 84 (A),84,100MG,PREGABALIN (CLONMEL),16.33,,16.3296,N,Y,PREGABALIN
36988,Pregabalin (Clonmel) Hard Caps. 150 mg. 56 (A),56,150MG,PREGABALIN (CLONMEL),11.49,,11.4912,N,Y,PREGABALIN
36989,Pregabalin (Clonmel) Hard Caps. 200 mg. 84 (A),84,200MG,PREGABALIN (CLONMEL),23.59,,23.5872,N,Y,PREGABALIN
36990,Pregabalin (Clonmel) Hard Caps. 300 mg. 56 (A),56,300MG,PREGABALIN (CLONMEL),21.77,,21.7672,N,Y,PREGABALIN
37000,Pregabalin Teva Hard Caps. 25 mg. 56 (A),56,25MG,PREGABALIN TEVA,4.23,,4.2336,N,Y,PREGABALIN
93841,Coloplast SenSura 1 Piece Drainable Pouch 19004 30 (A),30,,COLOPLAST 19004 SENSURA 1 PCE DRAINABLE,107.4,,0.0,N,N,HIGH OUTPUT POUCHES
93840,"Coloplast SenSura Mio 1 piece Drainable Bag 10401/11/12/13/14/21/22/23/24/28, 18375/77, 18770/1/2/3/4/5 30 (A)",30,,"COLOPLAST 10401/11/12/13/14/21/22/23/24/28, 18375/77, 18770/1/2/3/4/5 SENSURA MIO 1 PIECE DRAINABLE",127.38,,0.0,N,N,ILEOSTOMY (DRAINABLE) BAGS
93863,Coloplast Brava Skin Barrier 50 ml. Spray 12020 6 (A),6,,COLOPLAST 12020 BRAVA SKIN BARRIER,82.24,,0.0,N,N,SKIN FILLERS/PROTECTIVES (BARRIER CREAMS/PASTES/POWDERS)
93886,Coloplast Brava Mouldable Rings 12042 30 (A),30,,COLOPLAST 12042 BRAVA MOULDABLE RINGS,68.1,,0.0,N,N,"SKIN PROTECTORS (WAFERS, WASHERS)"
93894,Coloplast SenSura Mio 1 Piece Urostomy Pouch 10581/82/83/84/85/86 30 (A),30,,COLOPLAST 10581/82/83/84/85/86 SENSURA MIO 1 PIECE UROSTOMY,188.1,,0.0,N,N,UROSTOMY POUCHES
93897,Salts Harmony Duo Two Piece Flexifit Flange FHD1332/1350/1370 10 (A),10,,SALTS HARMONY DUOFHD1332/1350/1370 TWO PIECE FLEXIFIT,42.58,,0.0,N,N,TWO PIECE OSTOMY SYSTEMS
93899,"Salts Convex Two Piece Flexifit Flange with Aloe Vera XFHD1325/1338/1352, XFHD21/25/28/32/35/38 5 (A)",5,,"SALTS XFHD1325/1338/1352, XFHD21/25/28/32/35/38 CONVEX TWO PIECE FLEXIFIT FLANGE WITH ALOE VERA",22.77,,0.0,N,N,TWO PIECE OSTOMY SYSTEMS
54322,Keppra (iMED Healthcare Ltd.) Film Coated Tabs. 250 mg. 60 (A),60,250MG,KEPPRA (IMED HEALTHCARE LTD),16.53,,0.0,N,N,LEVETIRACETAM
62840,Rosuvastatin (Accord Healthcare Ltd.) Film Coated Tabs. 5 mg. 28 (A),28,5MG,ROSUVASTATIN (ACCORD HEALTHCARE LTD.),2.42,,2.4192,N,Y,ROSUVASTATIN
93938,Coloplast Brava Cream 12000 60 G. (B),60,,COLOPLAST BRAVA 12000,5.9,,0.0,N,N,
36951,Pregabalin Sandoz (Rowex) Hard Caps. 150 mg. 56 (A),56,150MG,PREGABALIN SANDOZ (ROWEX),11.49,,11.4912,N,Y,PREGABALIN
36953,Pregabalin Sandoz (Rowex) Hard Caps. 300 mg. 56 (A),56,300MG,PREGABALIN SANDOZ (ROWEX),21.77,,21.7672,N,Y,PREGABALIN
36952,Pregabalin Sandoz (Rowex) Hard Caps. 200 mg. 84 (A),84,200MG,PREGABALIN SANDOZ (ROWEX),23.59,,23.5872,N,Y,PREGABALIN
36954,Raloxifene Hydrochloride (Actavis) Film Coated Tabs. 60 mg. 28 (A),28,60MG,RALOXIFENE HYDROCHLORIDE (ACTAVIS),9.39,,0.0,N,N,RALOXIFENE
36956,Vokanamet Film Coated Tabs. 50 mg./1000 mg. 60 (A),60,50/1000MG,VOKANAMET,44.76,,0.0,N,N,METFORMIN AND CANAGLIFLOZIN
37001,Pregabalin Teva Hard Caps. 50 mg. 84 (A),84,50MG,PREGABALIN TEVA,12.7,,12.7008,N,Y,PREGABALIN
37002,Pregabalin Teva Hard Caps. 75 mg. 56 (A),56,75MG,PREGABALIN TEVA,8.47,,8.4672,N,Y,PREGABALIN
37003,Pregabalin Teva Hard Caps. 100 mg. 84 (A),84,100MG,PREGABALIN TEVA,16.33,,16.3296,N,Y,PREGABALIN
37004,Pregabalin Teva Hard Caps. 150 mg. 56 (A),56,150MG,PREGABALIN TEVA,11.49,,11.4912,N,Y,PREGABALIN
37005,Pregabalin Teva Hard Caps. 200 mg. 84 (A),84,200MG,PREGABALIN TEVA,23.59,,23.5872,N,Y,PREGABALIN
37006,Pregabalin Teva Hard Caps. 300 mg. 56 (A),56,300MG,PREGABALIN TEVA,21.77,,21.7672,N,Y,PREGABALIN
36829,Toltertan SR Prolonged Release Hard Caps. 4 mg. 28 (A),28,4MG,TOLTERTAN SR PROLONGED RELEASE,10.08,,10.08,N,Y,TOLTERODINE
37014,Aripiprazole (Clonmel) Tabs. 15 mg. 28 (A),28,15MG,ARIPIPRAZOLE (CLONMEL) ,16.33,,16.3296,N,Y,ARIPIPRAZOLE
93828,Coloplast Brava Belt - XL (Sensura Mio) 424 1 (A),1,,COLOPLAST 424 BRAVA BELT - XL (SENSURA MIO),8.03,,0.0,N,N,BELTS
88413,Linezolid (Clonmel) Film Coated Tabs. 600 mg. 10 (A),10,600MG,LINEZOLID (CLONMEL),0.0,,0.0,N,N,LINEZOLID
88416,Linezolid (KRKA Pharma) Film Coated Tabs. 600 mg. 10 (A),10,600MG,LINEZOLID (KRKA PHARMA),0.0,,0.0,N,N,LINEZOLID
19345,Eplerenone (Accord Healthcare Ltd.) Film Coated Tabs. 50 mg. 28 (A),28,50MG,EPLERENONE (ACCORD HEALTHCARE LTD.),14.52,,14.5208,N,Y,EPLERENONE
42041,Bufomix Easyhaler 80 mcg./4.5 mcg. Inhalation Powder 120 Dose 1 (A),1,80/4.5MCG,BUFOMIX INHALATION POWDER,24.35,,0.0,N,N,FORMOTEROL AND BUDESONIDE
36818,Duloxetine Mylan (Gerard Labs.) Hard Gastro-Resistant Caps. 30 mg. 28 (A),28,30MG,DULOXETINE MYLAN (GERARD LABS) GASTRO-RESISTANT,5.14,,5.1408,N,Y,DULOXETINE
36819,Duloxetine Mylan (Gerard Labs) Hard Gastro-Resistant Caps. 60 mg. 28 (A),28,60MG,DULOXETINE MYLAN (GERARD LABS) HARD GASTRO-RESISTANT,7.86,,7.8596,N,Y,DULOXETINE
30005,"Altavita D3 Oral Soln. 25,000 IU Single Dose Amps 1 ml. 3 (A)",3,25000IU,ALTAVITA D3 ORAL SOLN SINGLE DOSE,5.11,,0.0,N,N,COLECALCIFEROL
36803,Amlodipine (Clonmel) Tabs. 10 mg. 28 (A),28,10MG,AMLODIPINE (CLONMEL),2.12,,2.1168,N,Y,AMLODIPINE
27334,Levofloxacin (KRKA Pharma) Film Coated Tabs. 250 mg. 10 (A),10,250MG,LEVOFLOXACIN (KRKA PHARMA),9.45,,0.0,N,N,LEVOFLOXACIN
23158,Intuniv Prolonged Release Tabs. 3 mg. 28 (A),28,3MG,INTUNIV PROLONGED RELEASE,79.27,,0.0,N,N,GUANFACINE
30136,Mezavant XL (iMED Healthcare Ltd.) Gastro-Resistant Prolonged Release Tabs. 1200 mg. 60 (A),60,1200MG,MEZAVANT XL (IMED HEALTHCARE LTD.) GASTRO-RESISTANT PROLONGED RELEASE,44.83,,0.0,N,N,MESALAZINE
43916,Sevelamer Carbonate (Gerard Labs.) Film Coated Tabs. 800 mg. 180 (A),180,800MG,SEVELAMER CARBONATE (GERARD LABS.),77.37,,0.0,N,N,SEVELAMER
21658,Bisoprolol Fumarate (Clonmel) Tabs. 1.25 mg. 28 (A),28,1.25MG,BISOPROLOL FUMARATE (CLONMEL),2.4,,2.3996,N,Y,BISOPROLOL
27681,Bisoprolol Fumarate (Clonmel) Tabs. 5 mg. 28 (A),28,5MG,BISOPROLOL FUMARATE (CLONMEL),1.4,,1.4,N,Y,BISOPROLOL
27685,Bisoprolol Fumarate (Clonmel) Tabs. 10 mg. 28 (A),28,10MG,BISOPROLOL FUMARATE (CLONMEL),2.24,,2.24,N,Y,BISOPROLOL
34852,Olmesartan Hydrochlorothiazide (Clonmel) Film Coated Tabs. 20 mg./12.5 mg. 28 (A),28,20/12.5MG,OLMESARTAN HYDROCHLOROTHIAZIDE (CLONMEL),7.05,,0.0,N,N,OLMESARTAN MEDOXOMIL AND HYDROCHLOROTHIAZIDE
42165,Targin Prolonged Release Tabs. 15 mg./7.5 mg. 56 (A),56,15/7.5MG,TARGIN PROLONGED RELEASE,54.43,,0.0,N,N,OXYCODONE AND NALOXONE
46554,Targin Prolonged Release Tabs. 30 mg./15 mg. 56 (A),56,30/15MG,TARGIN PROLONGED RELEASE,108.86,,0.0,N,N,OXYCODONE AND NALOXONE
41752,Toujeo Solostar Soln. for Inj. in Pre-filled Pen 300 units/ml. 1.5 ml. 5 (A),5,300UNITS/ML,TOUJEO SOLOSTAR SOLN FOR INJ IN ,65.69,,0.0,N,N,INSULIN GLARGINE
36897,Eplerenone Mylan (Gerard Labs.) Film Coated Tabs. 25 mg. 28 (A),28,25MG,EPLERENONE MYLAN (GERARD LABS),9.98,,9.9792,N,Y,EPLERENONE
36909,Sumatriptan (Accord Healthcare Ltd.) Film Coated Tabs. 100 mg. 6 (A),6,100MG,SUMATRIPTAN (ACCORD HEALTHCARE LTD),9.4,,9.396,N,Y,SUMATRIPTAN
47512,Urorec (Lexon Ireland) Hard Caps. 4 mg. 30 (A),30,4MG,UROREC (LEXON IRELAND),7.57,,0.0,N,N,SILODOSIN
34241,Trevicta Pre-Filled Syringe Prolonged Release Susp. for Inj. 263 mg. Pack 1 (A),1,263MG,TREVICTA PRE-FILLED SYRINGE PROLONGED RELEASE SUSP FOR INJ,702.04,,0.0,N,N,PALIPERIDONE
43715,Trinomia Hard Caps. 100 mg./20 mg./10 mg. 28 (A),28,100/20/10MG,TRINOMIA,12.83,,0.0,N,N,"ATORVASTATIN, ACETYLSALICYLIC ACID AND RAMIPRIL"
88635,Benepali Soln. for Inj. in Pre-filled Pen 50 mg. 4 (A),4,50MG,BENEPALI SOLN. FOR INJ. IN,0.0,,0.0,N,N,ETANERCEPT
36859,Atozet Film Coated Tabs. 10 mg./20 mg. 30 (A),30,10/20MG,ATOZET,16.33,,0.0,N,N,ATORVASTATIN AND EZETIMIBE
36957,Vokanamet Film Coated Tabs. 150 mg./850 mg. 60 (A),60,150/850MG,VOKANAMET,62.21,,0.0,N,N,METFORMIN AND CANAGLIFLOZIN
36958,Vokanamet Film Coated Tabs. 150 mg./1000 mg. 60 (A),60,150/1000MG,VOKANAMET,61.0,,0.0,N,N,METFORMIN AND CANAGLIFLOZIN
37611,Onbrez Breezhaler (iMED Healthcare Ltd.) Inhalation Pdr. 150 mcg. Hard Caps. 30 Complete Pack 1 (A),1,150MCG,ONBREZ BREEZHALER (IMED HEALTHCARE LTD) INHALATION PDR 150 MCG HARD CAPS,28.08,,0.0,N,N,INDACATEROL
88565,Humira Soln. for Inj. in Pre-filled Syringe 40 mg./0.4 ml. 0.4 ml. 2 (A),2,40MG/0.4 ML,HUMIRA SOLN FOR INJ IN ,0.0,,0.0,N,N,ADALIMUMAB
88570,Humira Soln. for Inj. in Pre-filled Pen 40 mg./0.4 ml. 0.4 ml. 2 (A),2,40MG/0.4 ML,HUMIRA SOLN FOR INJ IN ,0.0,,0.0,N,N,ADALIMUMAB
46097,Seropia XR Prolonged Release Tabs. 200 mg. 60 (A),60,200MG,SEROPIA XR PROLONGED RELEASE,23.98,,23.982,N,Y,QUETIAPINE
46098,Seropia XR Prolonged Release Tabs. 300 mg. 60 (A),60,300MG,SEROPIA XR PROLONGED RELEASE,30.46,,30.462,N,Y,QUETIAPINE
46099,Seropia XR Prolonged Release Tabs. 400 mg. 60 (A),60,400MG,SEROPIA XR PROLONGED RELEASE,42.12,,42.12,N,Y,QUETIAPINE
50114,Triapin (iMED Healthcare Ltd.) Prolonged Release Tabs. 5 mg./5 mg. 28 (A),28,5/5MG,TRIAPIN (IMED HEALTHCARE LTD.) PROLONGED RELEASE,9.26,,0.0,N,N,RAMIPRIL AND FELODIPINE
88419,Cellcept (iMED Healthcare Ltd.) Tabs. 500 mg. 50 (A),50,500MG,CELLCEPT (IMED HEALTHCARE LTD.),0.0,,0.0,N,N,MYCOPHENOLIC ACID
88648,Temozolomide (Accord Healthcare Ltd.) Hard Caps. 5 mg. 5 (A),5,5MG,TEMOZOLOMIDE (ACCORD HEALTHCARE LTD.),0.0,,9.46,N,Y,TEMOZOLOMIDE
88649,Temozolomide (Accord Healthcare Ltd.) Hard Caps. 20 mg. 5 (A),5,20MG,TEMOZOLOMIDE (ACCORD HEALTHCARE LTD.),0.0,,37.84,N,Y,TEMOZOLOMIDE
88650,Temozolomide (Accord Healthcare Ltd.) Hard Caps. 100 mg. 5 (A),5,100MG,TEMOZOLOMIDE (ACCORD HEALTHCARE LTD.),0.0,,120.6,N,Y,TEMOZOLOMIDE
88656,Temozolomide (Accord Healthcare Ltd.) Hard Caps. 140 mg. 5 (A),5,140MG,TEMOZOLOMIDE (ACCORD HEALTHCARE LTD.),0.0,,172.8,N,Y,TEMOZOLOMIDE
88657,Temozolomide (Accord Healthcare Ltd.) Hard Caps. 180 mg. 5 (A),5,180MG,TEMOZOLOMIDE (ACCORD HEALTHCARE LTD.),0.0,,367.68,N,Y,TEMOZOLOMIDE
93917,Convatec Esteem+ 1 Piece Pouch Closed Standard Tan & Clear with Filter 20-70mm 416700/01/03/04/06/07/09/10/12/13/15 30 (A),30,,CONVATEC 416700/01/03/04/06/07/09/10/12/13/15 ESTEEM+ 1 PCE CLD STD TAN & CLR WITH FILTER 20-70MM,92.63,,0.0,N,N,COLOSTOMY POUCHES
36916,Aripiprazole Teva Tabs. 30 mg. 28 (A),28,30MG,ARIPIPRAZOLE TEVA,30.24,,30.24,N,Y,ARIPIPRAZOLE
36946,Pregabalin Sandoz (Rowex) Hard Caps. 25 mg. 84 (A),84,25MG,PREGABALIN SANDOZ (ROWEX),6.35,,6.3504,N,Y,PREGABALIN
36947,Pregabalin Sandoz (Rowex) Hard Caps. 50 mg. 84 (A),84,50MG,PREGABALIN SANDOZ (ROWEX),12.7,,12.7008,N,Y,PREGABALIN
36948,Pregabalin Sandoz (Rowex) Hard Caps. 75 mg. 56 (A),56,75MG,PREGABALIN SANDOZ (ROWEX),8.47,,8.4672,N,Y,PREGABALIN
36949,Pregabalin Sandoz (Rowex) Hard Caps. 100 mg. 84 (A),84,100MG,PREGABALIN SANDOZ (ROWEX),16.33,,16.3296,N,Y,PREGABALIN
36802,Amlodipine (Clonmel) Tabs. 5 mg. 28 (A),28,5MG,AMLODIPINE (CLONMEL),1.51,,1.512,N,Y,AMLODIPINE
23614,Emerade Soln. For Inj. in Pre-filled Pen 150 mcg. 1 (A),1,150MCG,EMERADE SOLN FOR INJ IN,36.15,,0.0,N,N,EPINEPHRINE
23615,Emerade Soln. For Inj. in Pre-filled Pen 300 mcg. 1 (A),1,300MCG,EMERADE SOLN FOR INJ IN,36.15,,0.0,N,N,EPINEPHRINE
93981,HC21 Dover All Silicone Foley Catheter Paediatric 8 CH 3 ml. Balloon 8887803081 10 (A),10,,HC21 DOVER 8887803081 ALL SILICONE FOLEY CATHETER PAEDIATRIC 8 CH 3 ML BALLOON,95.55,,0.0,N,N,URINARY APPLICANCES
36995,Aripiprazole (Accord Healthcare Ltd.) Tabs. 5 mg. 28 (A),28,5MG,ARIPIPRAZOLE (ACCORD HEALTHCARE LTD),10.58,,10.5784,N,Y,ARIPIPRAZOLE
36996,Aripiprazole (Accord Healthcare Ltd.) Tabs. 10 mg. 28 (A),28,10MG,ARIPIPRAZOLE (ACCORD HEALTHCARE LTD),16.03,,16.03,N,Y,ARIPIPRAZOLE
36997,Aripiprazole (Accord Healthcare Ltd.) Tabs. 15 mg. 28 (A),28,15MG,PARIPIPRAZOLE (ACCORD HEALTHCARE LTD),16.33,,16.3296,N,Y,ARIPIPRAZOLE
36998,Aripiprazole (Accord Healthcare Ltd.) Tabs. 30 mg. 28 (A),28,30MG,ARIPIPRAZOLE (ACCORD HEALTHCARE LTD),30.24,,30.24,N,Y,ARIPIPRAZOLE
93933,Genii Convex Ostomy Seals Small  20 - 35 mm TR1020CX 10 (A),10,,GENII TR1020CX CONVEX OSTOMY SEALS SMALL  20 - 35 MM,20.3,,0.0,N,N,"SKIN PROTECTORS (WAFERS, WASHERS)"
19322,Desunin Tabs. 4000 IU 70 (A),70,4000IU,DESUNIN ,19.76,,0.0,N,N,COLECALCIFEROL
19337,Eplerenone (Accord Healthcare Ltd.) Film Coated Tabs. 25 mg. 28 (A),28,25MG,EPLERENONE (ACCORD HEALTHCARE LTD.),9.98,,9.9792,N,Y,EPLERENONE
21947,Intuniv Prolonged Release Tabs. 2 mg. 28 (A),28,2MG,INTUNIV PROLONGED RELEASE,73.17,,0.0,N,N,GUANFACINE
24514,Intuniv Prolonged Release Tabs. 4 mg. 28 (A),28,4MG,INTUNIV PROLONGED RELEASE,91.4,,0.0,N,N,GUANFACINE
31870,Rasagiline (Clonmel) Tabs. 1 mg. 30 (A),30,1MG,RASAGILINE (CLONMEL),26.24,,26.241,N,Y,RASAGILINE
31885,Rasagiline HCS (KRKA Pharma) Tabs. 1 mg. 28 (A),28,1MG,RASAGILINE HCS (KRKA PHARMA),24.49,,24.4916,N,Y,RASAGILINE
93923,"Braun Actreen Mini Set, 9cm, CH10 - CH14 239010E, 239012E, 239014E 30 (A)",30,,"BRAUN 239010E, 239012E, 239014E ACTREEN MINI SET, 9 CM, CH10 - CH14",82.39,,0.0,N,N,"CATHETERS, NON SILICONE - ISC (LUBRICATED) INCORPORATING DRAINAGE BAG"
85110,GlucoMen Areo Sensor Test Strips 50 (A),50,,GLUCOMEN AREO SENSOR,8.63,,0.0,N,N,BLOOD GLUCOSE TEST STRIPS
85026,"Glucoject Pen Needles 4mm, 5mm, 6mm, 8mm, 10mm, 12mm 100 (A)",100,,"GLUCOJECT 4MM, 5MM, 6MM, 8MM, 10MM, 12MM",8.15,,0.0,N,N,INSULIN NEEDLES
37012,Aripiprazole (Clonmel) Tabs. 5 mg. 28 (A),28,5MG,ARIPIPRAZOLE (CLONMEL),10.58,,10.5784,N,Y,ARIPIPRAZOLE
88593,Voriconazole Teva Film Coated Tabs. 200 mg. 28 (A),28,200MG,VORICONAZOLE TEVA,0.0,,0.0,N,N,VORICONAZOLE
88568,Accofil Soln. for Inj./Inf. in Pre-filled Syringe 30 MU/0.5 ml. 0.5 ml. 5 (A),5,30MU/0.5 ML,ACCOFIL SOLN. FOR INJ./INF. IN PRE-FILLED,0.0,,0.0,N,N,FILGRASTIM
93921,Eakin Adjustable Ostomy Belt 839520 & 839521 1 (A),1,,EAKIN 839520 & 839521 ADJUSTABLE OSTOMY,6.91,,0.0,N,N,BELTS
42028,Atorvastatin (Clonmel) Film Coated Tabs. 20 mg. 28 (A),28,20MG,ATORVASTATIN (CLONMEL),3.02,,3.0212,N,Y,ATORVASTATIN
37011,Binosto Once Weekly Eff. Tabs. 70 mg. 4 (A),4,70MG,BINOSTO ONCE WEEKLY ,21.21,,0.0,N,N,ALENDRONIC ACID
37023,Duloxetine (Clonmel) Hard Gastro-Resistant Caps. 30 mg. 28 (A),28,30MG,DULOXETINE (CLONMEL) GASTRO-RESISTANT,5.14,,5.1408,N,Y,DULOXETINE
37034,Duloxetine (Clonmel) Hard Gastro-Resistant Caps. 60 mg. 28 (A),28,60MG,DULOXETINE (CLONMEL) HARD GASTRO-RESISTANT,7.86,,7.8596,N,Y,DULOXETINE
37369,Rasagiline (Rowex) Tabs. 1 mg. 30 (A),30,1MG,RASAGILINE (ROWEX),26.24,,26.241,N,Y,RASAGILINE
88569,Accofil (Accord Healthcare Ltd.) Soln. for Inj./Inf. in Pre-filled Syringe 48 MU/0.5 ml. 0.5 ml. 5 (A),5,48MU/0.5 ML,ACCOFIL (ACCORD HEALTHCARE LTD.) SOLN. FOR INJ./INF. IN PRE-FILLED,0.0,,0.0,N,N,FILGRASTIM
88439,Casodex (iMED Healthcare Ltd.) Film Coated Tabs. 50 mg. 28 (A),28,50MG,CASODEX (IMED HEALTHCARE LTD.),0.0,,26.656,N,Y,BICALUTAMIDE
42045,Co-Danthramer Sugar Free Oral Susp. 25 mg./200 mg./5 ml. 300 ml. (B),300,25/200MG/5 ML,CO-DANTHRAMER SUGAR FREE,45.9,,0.0,N,N,"DANTRON, COMBINATIONS"
43072,Enstilar Cutaneous Foam 50 mcg./G. + 0.5 mg./G.  60 G. Aerosol 1 (A),1,50+0.5MCG/G+MG/G,ENSTILAR CUTANEOUS FOAM,42.52,,0.0,N,N,"CALCIPOTRIOL, COMBINATIONS"
72814,Spironolactone (Accord Healthcare Ltd.) Film Coated Tabs. 50 mg. 100 (A),100,50MG,SPIRONOLACTONE (ACCORD HEALTHCARE LTD.),8.05,,0.0,N,N,SPIRONOLACTONE
72815,Spironolactone (Accord Healthcare Ltd.) Film Coated Tabs. 100 mg. 30 (A),30,100MG,SPIRONOLACTONE (ACCORD HEALTHCARE LTD.),3.5,,0.0,N,N,SPIRONOLACTONE
99080,Bard Uriplan Leg Bag 350 ml. 30 cm. Inlet Tube D3L 10 (A),10,,BARD D3L URIPLAN 350 ML 30 CM INLET TUBE,34.18,,0.0,N,N,LEG BAGS
27136,Bisoprolol Fumarate (Clonmel) Tabs. 2.5 mg. 28 (A),28,2.5MG,BISOPROLOL FUMARATE (CLONMEL),1.4,,1.4,N,Y,BISOPROLOL
27415,Bisoprolol Fumarate (Clonmel) Tabs. 3.75 mg. 28 (A),28,3.75MG,BISOPROLOL FUMARATE (CLONMEL),3.36,,3.36,N,Y,BISOPROLOL
33513,Desogestrel (Rowex) Film Coated Tabs. 75 mcg. 84 (A),84,75MCG,DESOGESTREL (ROWEX),7.47,,0.0,N,N,DESOGESTREL 
37612,Onbrez Breezhaler (iMED Healthcare Ltd.) Inhalation Pdr. 300 mcg. Hard Caps. 30 Complete Pack 1 (A),1,300MCG,ONBREZ BREEZHALER (IMED HEALTHCARE LTD) INHALATION PDR 300 MCG HARD CAPS,30.27,,0.0,N,N,INDACATEROL
93304,CliniMed Welland FreeStyle Vie Flushable Pouch Medium & Large PFM & PFL 519/525/529/532/538/544 Beige 30 (A),30,,CLINIMED WELLAND PFM (MED) & PFL (LRG) 519/525/529/532/538/544 FREESTYLE VIE FLUSHABLE BEIGE,123.6,,0.0,N,N,
62865,Rosuvastatin Mylan (Gerard Labs.) Film Coated Tabs. 5 mg. 28 (A),28,5MG,ROSUVASTATIN MYLAN (GERARD LABS.),2.42,,2.4192,N,Y,ROSUVASTATIN
62867,Rosuvastatin Mylan (Gerard Labs.) Film Coated 20 mg. 28 (A),28,20MG,ROSUVASTATIN MYLAN (GERARD LABS.),4.84,,4.8412,N,Y,ROSUVASTATIN
62868,Rosuvastatin Mylan (Gerard Labs.) Film Coated Tabs. 40 mg. 28 (A),28,40MG,ROSUVASTATIN MYLAN (GERARD LABS.),8.16,,8.1592,N,Y,ROSUVASTATIN
36862,Atozet Film Coated Tabs. 10 mg./40 mg. 30 (A),30,10/40MG,ATOZET,16.48,,0.0,N,N,ATORVASTATIN AND EZETIMIBE
36863,Atozet Film Coated Tabs. 10 mg./80 mg. 30 (A),30,10/80MG,ATOZET,16.48,,0.0,N,N,ATORVASTATIN AND EZETIMIBE
34883,Olmesartan Hydrochlorothiazide (Clonmel) Film Coated Tabs. 40 mg./12.5 mg. 28 (A),28,40/12.5MG,OLMESARTAN HYDROCHLOROTHIAZIDE (CLONMEL),8.49,,0.0,N,N,OLMESARTAN MEDOXOMIL AND HYDROCHLOROTHIAZIDE
34892,Olmesartan Hydrochlorothiazide (Clonmel) Film Coated Tabs. 40 mg./25 mg. 28 (A),28,40/25MG,OLMESARTAN HYDROCHLOROTHIAZIDE (CLONMEL),8.74,,0.0,N,N,OLMESARTAN MEDOXOMIL AND HYDROCHLOROTHIAZIDE
47298,Olmesartan Medoxomil (Clonmel) Film Coated Tabs. 20 mg. 28 (A),28,20MG,OLMESARTAN MEDOXOMIL (CLONMEL),6.98,,0.0,N,N,OLMESARTAN MEDOXOMIL  
72813,Spironolactone (Accord Healthcare Ltd.) Film Coated Tabs. 25 mg. 100 (A),100,25MG,SPIRONOLACTONE (ACCORD HEALTHCARE LTD.),4.33,,0.0,N,N,SPIRONOLACTONE
88633,Valganciclovir (Accord Healthcare Ltd.) Film Coated Tabs. 450 mg. 60 (A),60,450MG,VALGANCICLOVIR (ACCORD HEALTHCARE LTD.),0.0,,0.0,N,N,VALGANCICLOVIR
34240,Trevicta Pre-Filled Syringe Prolonged Release Susp. for Inj. 175 mg. Pack 1 (A),1,175MG,TREVICTA PRE-FILLED SYRINGE PROLONGED RELEASE SUSP FOR INJ,525.13,,0.0,N,N,PALIPERIDONE
34243,Trevicta Pre-Filled Syringe Prolonged Release Susp. for Inj. 525 mg. Pack 1 (A),1,525MG,TREVICTA PRE-FILLED SYRINGE PROLONGED RELEASE SUSP FOR INJ,1275.23,,0.0,N,N,PALIPERIDONE
43714,Trinomia Hard Caps. 100 mg./20 mg./5 mg. 28 (A),28,100/20/5MG,TRINOMIA,10.57,,0.0,N,N,"ATORVASTATIN, ACETYLSALICYLIC ACID AND RAMIPRIL"
93905,Hollister Moderma Flex Urostomy Pouch with Convex and Adhesive Border (Beige) Sizes Cut to Fit 20 - 40 mm 29600/01/20/25/30/35/40 10 (A),10,,HOLLISTER 29600/01/20/25/30/35/40 MODERMA FLEX UROSTOMY POUCH C CONVEX & ADHESIVE BORDER 20-40MM,71.02,,0.0,N,N,UROSTOMY POUCHES
93914,Hollister Moderma Flex Urostomy Pouch with Convex and Adhesive Border (Transparent) Sizes Cut To Fit 29700/01/20/25/30/35/40 10 (A),10,,HOLLISTER 29700/01/20/25/30/35/40 MODERMA FLEX UROSTOMY POUCH C CONVEX & ADHESIVE BORDER CUT TO FIT,71.02,,0.0,N,N,UROSTOMY POUCHES
