Nome do Medicamento;Substância Ativa/DCI;Forma Farmacêutica;Dosagem;Apresentação;Titular de AIM;Via;ATC;PVP;Código;CNPEM
Ciprofloxacina Ratiopharm 500 mg Comprimidos Revestidos;Ciprofloxacina;Comprimido revestido por película;500 mg;"Blister; 8 unidade(s)";Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.;Via oral;J01MA02 - ciprofloxacin;5,23;4091187;50004611
Ciprofloxacina Ratiopharm 500 mg Comprimidos Revestidos;Ciprofloxacina;Comprimido revestido por película;500 mg;"Blister; 16 unidade(s)";Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.;Via oral;J01MA02 - ciprofloxacin;11,36;4091484;50004581
Ciprofloxacina Ratiopharm 500 mg Comprimidos Revestidos;Ciprofloxacina;Comprimido revestido por película;500 mg;"Blister; 1 unidade(s)";Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.;Via oral;J01MA02 - ciprofloxacin;1,67;4090981;50004603
Ciprofloxacina Ratiopharm 750 mg Comprimidos Revestidos;Ciprofloxacina;Comprimido revestido por película;750 mg;"Blister; 16 unidade(s)";Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.;Via oral;J01MA02 - ciprofloxacin;16,55;4092482;50005286
Ciprofloxacina Sandoz;Ciprofloxacina;Comprimido revestido por película;250 mg;"Blister; 8 unidade(s)";Sandoz Farmacêutica, Lda.;Via oral;J01MA02 - ciprofloxacin;4,82;5021852;50004557
Ciprofloxacina Sandoz;Ciprofloxacina;Comprimido revestido por película;250 mg;"Blister; 16 unidade(s)";Sandoz Farmacêutica, Lda.;Via oral;J01MA02 - ciprofloxacin;9,46;5021860;50004565
Ciprofloxacina Sandoz;Ciprofloxacina;Comprimido revestido por película;500 mg;"Blister; 1 unidade(s)";Sandoz Farmacêutica, Lda.;Via oral;J01MA02 - ciprofloxacin;1,64;5426465;50004603
Ciprofloxacina Sandoz;Ciprofloxacina;Comprimido revestido por película;500 mg;"Blister; 8 unidade(s)";Sandoz Farmacêutica, Lda.;Via oral;J01MA02 - ciprofloxacin;5,01;5426473;50004611
Ciprofloxacina Sandoz;Ciprofloxacina;Comprimido revestido por película;500 mg;"Blister; 16 unidade(s)";Sandoz Farmacêutica, Lda.;Via oral;J01MA02 - ciprofloxacin;11,36;5834486;50004581
Ciprofloxacina Tetrafarma;Ciprofloxacina;Comprimido revestido por película;250 mg;"Blister; 8 unidade(s)";Tetrafarma - Produtos Farmacêuticos, Lda.;Via oral;J01MA02 - ciprofloxacin;4,14;4689196;50004557
Ciprofloxacina Tetrafarma;Ciprofloxacina;Comprimido revestido por película;250 mg;"Blister; 16 unidade(s)";Tetrafarma - Produtos Farmacêuticos, Lda.;Via oral;J01MA02 - ciprofloxacin;8,19;9741405;50004565
Ciprofloxacina Tetrafarma;Ciprofloxacina;Comprimido revestido por película;250 mg;"Blister; 1 unidade(s)";Tetrafarma - Produtos Farmacêuticos, Lda.;Via oral;J01MA02 - ciprofloxacin;1,78;4689097;50004549
Ciprofloxacina Tetrafarma;Ciprofloxacina;Comprimido revestido por película;500 mg;"Blister; 16 unidade(s)";Tetrafarma - Produtos Farmacêuticos, Lda.;Via oral;J01MA02 - ciprofloxacin;9,65;9741439;50004581
Ciprofloxacina Tetrafarma;Ciprofloxacina;Comprimido revestido por película;500 mg;"Blister; 8 unidade(s)";Tetrafarma - Produtos Farmacêuticos, Lda.;Via oral;J01MA02 - ciprofloxacin;5,73;9741421;50004611
Ciprofloxacina ToLife;Ciprofloxacina;Comprimido revestido por película;500 mg;"Blister; 8 unidade(s)";Towa Pharmaceutical, S.A.;Via oral;J01MA02 - ciprofloxacin;5,73;4998696;50004611
Ciprofloxacina ToLife;Ciprofloxacina;Comprimido revestido por película;500 mg;"Blister; 16 unidade(s)";Towa Pharmaceutical, S.A.;Via oral;J01MA02 - ciprofloxacin;11,36;4998795;50004581
Ciprofloxacina ToLife;Ciprofloxacina;Comprimido revestido por película;500 mg;"Blister; 1 unidade(s)";Towa Pharmaceutical, S.A.;Via oral;J01MA02 - ciprofloxacin;2,01;4998597;50004603
Ciprofloxacina Vitória 250 mg comprimidos revestidos;Ciprofloxacina;Comprimido revestido;250 mg;"Blister; 16 unidade(s)";Faes Farma Portugal, S.A.;Via oral;J01MA02 - ciprofloxacin;9,52;5026984;50004565
Ciprofloxacina Vitória 250 mg comprimidos revestidos;Ciprofloxacina;Comprimido revestido;250 mg;"Blister; 8 unidade(s)";Faes Farma Portugal, S.A.;Via oral;J01MA02 - ciprofloxacin;4,82;5026885;50004557
Ciprofloxacina Vitória 500 mg comprimidos revestidos;Ciprofloxacina;Comprimido revestido;500 mg;"Blister; 16 unidade(s)";Faes Farma Portugal, S.A.;Via oral;J01MA02 - ciprofloxacin;11,36;5027289;50004581
Ciprofloxacina Vitória 500 mg comprimidos revestidos;Ciprofloxacina;Comprimido revestido;500 mg;"Blister; 1 unidade(s)";Faes Farma Portugal, S.A.;Via oral;J01MA02 - ciprofloxacin;1,70;5027081;50004603
Ciprofloxacina Vitória 500 mg comprimidos revestidos;Ciprofloxacina;Comprimido revestido;500 mg;"Blister; 8 unidade(s)";Faes Farma Portugal, S.A.;Via oral;J01MA02 - ciprofloxacin;5,73;5027180;50004611
Ciprofloxacina Vitória 750 mg comprimidos revestidos;Ciprofloxacina;Comprimido revestido;750 mg;"Blister; 16 unidade(s)";Faes Farma Portugal, S.A.;Via oral;J01MA02 - ciprofloxacin;16,55;5027487;50005286
Ciprofloxacina Vitória 750 mg comprimidos revestidos;Ciprofloxacina;Comprimido revestido;750 mg;"Blister; 8 unidade(s)";Faes Farma Portugal, S.A.;Via oral;J01MA02 - ciprofloxacin;9,08;5027388;50005308
Ciproxina;Ciprofloxacina;Comprimido revestido por película;500 mg;"Blister; 16 unidade(s)";Bayer Portugal, Lda.;Via oral;J01MA02 - ciprofloxacin;16,81;9686725;50004581
Ciproxina;Ciprofloxacina;Comprimido revestido por película;500 mg;"Blister; 8 unidade(s)";Bayer Portugal, Lda.;Via oral;J01MA02 - ciprofloxacin;10,46;9686758;50004611
Nivoflox;Ciprofloxacina;Cápsula;500 mg;"Blister; 16 unidade(s)";Aristo Pharma Iberia, SL;Via oral;J01MA02 - ciprofloxacin;17,90;8684118;50004581
Nivoflox;Ciprofloxacina;Cápsula;500 mg;"Blister; 8 unidade(s)";Aristo Pharma Iberia, SL;Via oral;J01MA02 - ciprofloxacin;22,40;4716882;50004611
Norfloxacina Vitória;Norfloxacina;Comprimido revestido;400 mg;"Blister; 14 unidade(s)";Faes Farma Portugal, S.A.;Via oral;J01MA06 - norfloxacin;4,28;5724588;50013319
Norfloxacina Vitória;Norfloxacina;Comprimido revestido;400 mg;"Blister; 2 unidade(s)";Faes Farma Portugal, S.A.;Via oral;J01MA06 - norfloxacin;2,32;5724380;50003607
Norfloxacina Vitória;Norfloxacina;Comprimido revestido;400 mg;"Blister; 7 unidade(s)";Faes Farma Portugal, S.A.;Via oral;J01MA06 - norfloxacin;3,84;5724489;50013300
Norfloxacina Vitória;Norfloxacina;Comprimido revestido;400 mg;"Blister; 16 unidade(s)";Faes Farma Portugal, S.A.;Via oral;J01MA06 - norfloxacin;4,74;5724687;50003623
Norfloxacina Vitória;Norfloxacina;Comprimido revestido;400 mg;"Blister; 20 unidade(s)";Faes Farma Portugal, S.A.;Via oral;J01MA06 - norfloxacin;5,63;5724786;50003593
Norfloxacina Vitória;Norfloxacina;Comprimido revestido;400 mg;"Blister; 56 unidade(s)";Faes Farma Portugal, S.A.;Via oral;J01MA06 - norfloxacin;14,47;5724885;50043552
Norfloxacina Vitória;Norfloxacina;Comprimido revestido;400 mg;"Blister; 60 unidade(s)";Faes Farma Portugal, S.A.;Via oral;J01MA06 - norfloxacin;16,17;5724984;50043544
Uroflox;Norfloxacina;Comprimido revestido;400 mg;"Blister; 16 unidade(s)";Bial - Portela & Cª, S.A.;Via oral;J01MA06 - norfloxacin;5,36;4549291;50003623
Levofloxacina Aurovitas;Levofloxacina;Comprimido revestido por película;250 mg;"Blister; 7 unidade(s)";Generis Farmacêutica, S.A.;Via oral;J01MA12 - levofloxacin;5,43;5694005;50015940
Levofloxacina Aurovitas;Levofloxacina;Comprimido revestido por película;250 mg;"Blister; 10 unidade(s)";Generis Farmacêutica, S.A.;Via oral;J01MA12 - levofloxacin;6,68;5694013;50015958
Levofloxacina Aurovitas;Levofloxacina;Comprimido revestido por película;500 mg;"Blister; 7 unidade(s)";Generis Farmacêutica, S.A.;Via oral;J01MA12 - levofloxacin;6,10;5694146;50016032
Levofloxacina Aurovitas;Levofloxacina;Comprimido revestido por película;500 mg;"Blister; 10 unidade(s)";Generis Farmacêutica, S.A.;Via oral;J01MA12 - levofloxacin;9,28;5694153;50016040
Levofloxacina Bluepharma;Levofloxacina;Comprimido revestido por película;250 mg;"Blister; 7 unidade(s)";Bluepharma Genéricos - Comércio de Medicamentos S.A.;Via oral;J01MA12 - levofloxacin;4,58;5882105;50015940
Levofloxacina Bluepharma;Levofloxacina;Comprimido revestido por película;250 mg;"Blister; 10 unidade(s)";Bluepharma Genéricos - Comércio de Medicamentos S.A.;Via oral;J01MA12 - levofloxacin;6,10;5882113;50015958
Levofloxacina Bluepharma;Levofloxacina;Comprimido revestido por película;500 mg;"Blister; 7 unidade(s)";Bluepharma Genéricos - Comércio de Medicamentos S.A.;Via oral;J01MA12 - levofloxacin;5,15;5882121;50016032
Levofloxacina Bluepharma;Levofloxacina;Comprimido revestido por película;500 mg;"Blister; 10 unidade(s)";Bluepharma Genéricos - Comércio de Medicamentos S.A.;Via oral;J01MA12 - levofloxacin;6,68;5882139;50016040
Levofloxacina Bluesar;Levofloxacina;Comprimido revestido por película;500 mg;"Blister; 7 unidade(s)";Bluepharma Genéricos - Comércio de Medicamentos S.A.;Via oral;J01MA12 - levofloxacin;5,15;5326442;50016032
Levofloxacina Bluesar;Levofloxacina;Comprimido revestido por película;500 mg;"Blister; 10 unidade(s)";Bluepharma Genéricos - Comércio de Medicamentos S.A.;Via oral;J01MA12 - levofloxacin;6,68;5326459;50016040
Levofloxacina Ciclum;Levofloxacina;Comprimido revestido por película;500 mg;"Blister; 7 unidade(s)";Ciclum Farma Unipessoal, Lda.;Via oral;J01MA12 - levofloxacin;6,10;5123211;50016032
Levofloxacina Ciclum;Levofloxacina;Comprimido revestido por película;500 mg;"Blister; 10 unidade(s)";Ciclum Farma Unipessoal, Lda.;Via oral;J01MA12 - levofloxacin;9,29;5123229;50016040
Levofloxacina Farmoz 250 mg Comprimidos;Levofloxacina;Comprimido revestido por película;250 mg;"Blister; 7 unidade(s)";Farmoz - Sociedade Técnico Medicinal, S.A.;Via oral;J01MA12 - levofloxacin;5,43;5606298;50015940
Levofloxacina Farmoz 250 mg Comprimidos;Levofloxacina;Comprimido revestido por película;250 mg;"Blister; 10 unidade(s)";Farmoz - Sociedade Técnico Medicinal, S.A.;Via oral;J01MA12 - levofloxacin;6,68;5606397;50015958
Levofloxacina Farmoz 250 mg Comprimidos;Levofloxacina;Comprimido revestido por película;250 mg;"Blister; 3 unidade(s)";Farmoz - Sociedade Técnico Medicinal, S.A.;Via oral;J01MA12 - levofloxacin;3,84;5606199;50016008
Levofloxacina Farmoz 250 mg Comprimidos;Levofloxacina;Comprimido revestido por película;250 mg;"Blister; 14 unidade(s)";Farmoz - Sociedade Técnico Medicinal, S.A.;Via oral;J01MA12 - levofloxacin;10,47;5606496;50042750
Levofloxacina Farmoz 250 mg Comprimidos;Levofloxacina;Comprimido revestido por película;250 mg;"Blister; 16 unidade(s)";Farmoz - Sociedade Técnico Medicinal, S.A.;Via oral;J01MA12 - levofloxacin;12,08;5606595;50042769
Levofloxacina Farmoz 250 mg Comprimidos;Levofloxacina;Comprimido revestido por película;250 mg;"Blister; 50 unidade(s)";Farmoz - Sociedade Técnico Medicinal, S.A.;Via oral;J01MA12 - levofloxacin;35,39;5606694;50015982
Levofloxacina Farmoz 500 mg Comprimidos;Levofloxacina;Comprimido revestido por película;500 mg;"Blister; 7 unidade(s)";Farmoz - Sociedade Técnico Medicinal, S.A.;Via oral;J01MA12 - levofloxacin;6,10;5606793;50016032
Levofloxacina Farmoz 500 mg Comprimidos;Levofloxacina;Comprimido revestido por película;500 mg;"Blister; 10 unidade(s)";Farmoz - Sociedade Técnico Medicinal, S.A.;Via oral;J01MA12 - levofloxacin;9,28;5606892;50016040
Levofloxacina Farmoz 500 mg Comprimidos;Levofloxacina;Comprimido revestido por película;500 mg;"Blister; 14 unidade(s)";Farmoz - Sociedade Técnico Medicinal, S.A.;Via oral;J01MA12 - levofloxacin;12,12;5606991;50042777
Levofloxacina Farmoz 500 mg Comprimidos;Levofloxacina;Comprimido revestido por película;500 mg;"Blister; 16 unidade(s)";Farmoz - Sociedade Técnico Medicinal, S.A.;Via oral;J01MA12 - levofloxacin;13,46;5607098;50042785
Levofloxacina Farmoz 500 mg Comprimidos;Levofloxacina;Comprimido revestido por película;500 mg;"Blister; 50 unidade(s)";Farmoz - Sociedade Técnico Medicinal, S.A.;Via oral;J01MA12 - levofloxacin;39,50;5607197;50016067
Levofloxacina Generis;Levofloxacina;Comprimido revestido por película;250 mg;"Blister; 7 unidade(s)";Generis Farmacêutica, S.A.;Via oral;J01MA12 - levofloxacin;5,43;5055462;50015940
Levofloxacina Generis;Levofloxacina;Comprimido revestido por película;250 mg;"Blister; 10 unidade(s)";Generis Farmacêutica, S.A.;Via oral;J01MA12 - levofloxacin;6,68;5055470;50015958
Levofloxacina Generis;Levofloxacina;Comprimido revestido por película;500 mg;"Blister; 7 unidade(s)";Generis Farmacêutica, S.A.;Via oral;J01MA12 - levofloxacin;6,10;5055561;50016032
Levofloxacina Generis;Levofloxacina;Comprimido revestido por película;500 mg;"Blister; 10 unidade(s)";Generis Farmacêutica, S.A.;Via oral;J01MA12 - levofloxacin;9,28;5055579;50016040
Levofloxacina Loxadin 250 mg Comprimidos;Levofloxacina;Comprimido revestido por película;250 mg;"Blister; 7 unidade(s)";Pentafarma - Sociedade Técnico-Medicinal, S.A.;Via oral;J01MA12 - levofloxacin;5,09;5603691;50015940
Levofloxacina Loxadin 250 mg Comprimidos;Levofloxacina;Comprimido revestido por película;250 mg;"Blister; 10 unidade(s)";Pentafarma - Sociedade Técnico-Medicinal, S.A.;Via oral;J01MA12 - levofloxacin;6,38;5603998;50015958
Levofloxacina Loxadin 250 mg Comprimidos;Levofloxacina;Comprimido revestido por película;250 mg;"Blister; 3 unidade(s)";Pentafarma - Sociedade Técnico-Medicinal, S.A.;Via oral;J01MA12 - levofloxacin;3,84;5603592;50016008
Levofloxacina Loxadin 250 mg Comprimidos;Levofloxacina;Comprimido revestido por película;250 mg;"Blister; 14 unidade(s)";Pentafarma - Sociedade Técnico-Medicinal, S.A.;Via oral;J01MA12 - levofloxacin;10,47;5603790;50042750
Levofloxacina Loxadin 250 mg Comprimidos;Levofloxacina;Comprimido revestido por película;250 mg;"Blister; 16 unidade(s)";Pentafarma - Sociedade Técnico-Medicinal, S.A.;Via oral;J01MA12 - levofloxacin;12,08;5603899;50042769
Levofloxacina Loxadin 250 mg Comprimidos;Levofloxacina;Comprimido revestido por película;250 mg;"Blister; 50 unidade(s)";Pentafarma - Sociedade Técnico-Medicinal, S.A.;Via oral;J01MA12 - levofloxacin;35,39;5604095;50015982
Levofloxacina Loxadin 500 mg Comprimidos;Levofloxacina;Comprimido revestido por película;500 mg;"Blister; 7 unidade(s)";Pentafarma - Sociedade Técnico-Medicinal, S.A.;Via oral;J01MA12 - levofloxacin;6,10;5604194;50016032
Levofloxacina Loxadin 500 mg Comprimidos;Levofloxacina;Comprimido revestido por película;500 mg;"Blister; 10 unidade(s)";Pentafarma - Sociedade Técnico-Medicinal, S.A.;Via oral;J01MA12 - levofloxacin;9,28;5604293;50016040
Levofloxacina Loxadin 500 mg Comprimidos;Levofloxacina;Comprimido revestido por película;500 mg;"Blister; 14 unidade(s)";Pentafarma - Sociedade Técnico-Medicinal, S.A.;Via oral;J01MA12 - levofloxacin;12,12;5604798;50042777
Levofloxacina Loxadin 500 mg Comprimidos;Levofloxacina;Comprimido revestido por película;500 mg;"Blister; 16 unidade(s)";Pentafarma - Sociedade Técnico-Medicinal, S.A.;Via oral;J01MA12 - levofloxacin;13,46;5604897;50042785
Levofloxacina Loxadin 500 mg Comprimidos;Levofloxacina;Comprimido revestido por película;500 mg;"Blister; 50 unidade(s)";Pentafarma - Sociedade Técnico-Medicinal, S.A.;Via oral;J01MA12 - levofloxacin;39,50;5604996;50016067
Levofloxacina Mylan;Levofloxacina;Comprimido revestido por película;250 mg;"Blister; 7 unidade(s)";Viatris Limited;Via oral;J01MA12 - levofloxacin;5,43;5190418;50015940
Levofloxacina Mylan;Levofloxacina;Comprimido revestido por película;250 mg;"Blister; 10 unidade(s)";Viatris Limited;Via oral;J01MA12 - levofloxacin;6,68;5190426;50015958
Levofloxacina Mylan;Levofloxacina;Comprimido revestido por película;500 mg;"Blister; 7 unidade(s)";Viatris Limited;Via oral;J01MA12 - levofloxacin;6,10;5190434;50016032
Levofloxacina Mylan;Levofloxacina;Comprimido revestido por película;500 mg;"Blister; 10 unidade(s)";Viatris Limited;Via oral;J01MA12 - levofloxacin;9,28;5190442;50016040
Levofloxacina Pharmakern;Levofloxacina;Comprimido revestido por película;500 mg;"Blister; 7 unidade(s)";Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.;Via oral;J01MA12 - levofloxacin;6,10;5605696;50016032
Levofloxacina Pharmakern;Levofloxacina;Comprimido revestido por película;500 mg;"Blister; 10 unidade(s)";Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.;Via oral;J01MA12 - levofloxacin;9,28;5605795;50016040
Levofloxacina Pharmakern;Levofloxacina;Comprimido revestido por película;500 mg;"Blister; 16 unidade(s)";Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.;Via oral;J01MA12 - levofloxacin;13,46;5605993;50042785
Levofloxacina toLife;Levofloxacina;Comprimido revestido por película;500 mg;"Blister; 7 unidade(s)";Towa Pharmaceutical, S.A.;Via oral;J01MA12 - levofloxacin;6,10;5590690;50016032
Levofloxacina toLife;Levofloxacina;Comprimido revestido por película;500 mg;"Blister; 10 unidade(s)";Towa Pharmaceutical, S.A.;Via oral;J01MA12 - levofloxacin;9,28;5590799;50016040
Levofloxacina toLife;Levofloxacina;Comprimido revestido por película;500 mg;"Blister; 50 unidade(s)";Towa Pharmaceutical, S.A.;Via oral;J01MA12 - levofloxacin;39,50;5590898;50016067
Tavanic;Levofloxacina;Comprimido revestido por película;500 mg;"Blister; 7 unidade(s)";Sanofi - Produtos Farmacêuticos, Lda.;Via oral;J01MA12 - levofloxacin;12,35;2628683;50016032
Tavanic;Levofloxacina;Comprimido revestido por película;500 mg;"Blister; 10 unidade(s)";Sanofi - Produtos Farmacêuticos, Lda.;Via oral;J01MA12 - levofloxacin;17,11;2628881;50016040
Avelox;Moxifloxacina;Comprimido revestido por película;400 mg;"Blister; 7 unidade(s)";Bayer Portugal, Lda.;Via oral;J01MA14 - moxifloxacin;17,29;3079282;50023632
Avelox;Moxifloxacina;Comprimido revestido por película;400 mg;"Blister; 5 unidade(s)";Bayer Portugal, Lda.;Via oral;J01MA14 - moxifloxacin;13,83;3079183;50023624
Moxifloxacina Aurobindo;Moxifloxacina;Comprimido revestido por película;400 mg;"Blister; 5 unidade(s)";Generis Farmacêutica, S.A.;Via oral;J01MA14 - moxifloxacin;9,97;5480553;50023624
Moxifloxacina Aurobindo;Moxifloxacina;Comprimido revestido por película;400 mg;"Blister; 7 unidade(s)";Generis Farmacêutica, S.A.;Via oral;J01MA14 - moxifloxacin;13,58;5480561;50023632
Moxifloxacina Bluepharma;Moxifloxacina;Comprimido revestido por película;400 mg;"Blister; 5 unidade(s)";Bluepharma Genéricos - Comércio de Medicamentos S.A.;Via oral;J01MA14 - moxifloxacin;9,48;5647342;50023624
Moxifloxacina Bluepharma;Moxifloxacina;Comprimido revestido por película;400 mg;"Blister; 7 unidade(s)";Bluepharma Genéricos - Comércio de Medicamentos S.A.;Via oral;J01MA14 - moxifloxacin;11,28;5647359;50023632
Moxifloxacina Ciclum;Moxifloxacina;Comprimido revestido por película;400 mg;"Blister; 5 unidade(s)";Ciclum Farma Unipessoal, Lda.;Via oral;J01MA14 - moxifloxacin;9,97;5594437;50023624
Moxifloxacina Ciclum;Moxifloxacina;Comprimido revestido por película;400 mg;"Blister; 7 unidade(s)";Ciclum Farma Unipessoal, Lda.;Via oral;J01MA14 - moxifloxacin;13,58;5594445;50023632
Moxifloxacina Krka;Moxifloxacina;Comprimido revestido por película;400 mg;"Blister; 5 unidade(s)";KRKA d.d., Novo mesto;Via oral;J01MA14 - moxifloxacin;10,70;5602719;50023624
Moxifloxacina Krka;Moxifloxacina;Comprimido revestido por película;400 mg;"Blister; 7 unidade(s)";KRKA d.d., Novo mesto;Via oral;J01MA14 - moxifloxacin;13,17;5602727;50023632
Oliflox;Prulifloxacina;Comprimido revestido por película;600 mg;"Blister; 10 unidade(s)";Viatris Healthcare, Lda.;Via oral;J01MA17 - prulifloxacin;26,18;5429584;50109057
Unidrox;Prulifloxacina;Comprimido revestido por película;600 mg;"Blister; 10 unidade(s)";Angelini Pharma Portugal, Unipessoal Lda;Via oral;J01MA17 - prulifloxacin;26,18;5428982;50109057
Unidrox;Prulifloxacina;Comprimido revestido por película;600 mg;"Blister; 2 unidade(s)";Angelini Pharma Portugal, Unipessoal Lda;Via oral;J01MA17 - prulifloxacin;8,66;5467881;50109030
Unidrox;Prulifloxacina;Comprimido revestido por película;600 mg;"Blister; 5 unidade(s)";Angelini Pharma Portugal, Unipessoal Lda;Via oral;J01MA17 - prulifloxacin;17,66;5428883;50109049
